customer_id,trans_date,response,month,tran_amount,month_year
CS8148,5/12/2014,0,5,64,2014-05
CS7505,6/1/2011,0,6,46,2011-06
CS8918,1/16/2014,0,1,12,2014-01
CS7409,5/15/2014,0,5,41,2014-05
CS7378,10/15/2014,0,10,16,2014-10
CS8045,8/26/2013,0,8,17,2013-08
CS8063,3/5/2013,0,3,38,2013-03
CS8916,7/3/2012,0,7,16,2012-07
CS8430,9/28/2012,1,9,23,2012-09
CS8130,11/8/2013,0,11,70,2013-11
CS7672,7/14/2011,0,7,52,2011-07
CS7177,12/6/2014,0,12,46,2014-12
CS8639,6/11/2012,0,6,73,2012-06
CS8675,11/12/2012,0,11,16,2012-11
CS7363,7/14/2011,0,7,64,2011-07
CS7803,9/29/2014,0,9,76,2014-09
CS8789,8/17/2011,0,8,53,2011-08
CS7908,11/22/2011,0,11,44,2011-11
CS7803,10/3/2013,0,10,27,2013-10
CS8820,9/23/2013,0,9,75,2013-09
CS7460,3/30/2013,0,3,23,2013-03
CS8844,11/5/2012,0,11,78,2012-11
CS8396,5/4/2014,0,5,61,2014-05
CS8745,5/8/2012,0,5,40,2012-05
CS8603,10/8/2014,0,10,57,2014-10
CS8217,10/28/2013,0,10,74,2013-10
CS7235,8/11/2013,0,8,53,2013-08
CS8398,6/3/2012,0,6,38,2012-06
CS7420,7/30/2012,0,7,68,2012-07
CS7454,10/16/2014,0,10,48,2014-10
CS8008,1/1/2013,0,1,27,2013-01
CS7289,2/14/2012,0,2,12,2012-02
CS7971,9/15/2012,0,9,74,2012-09
CS7994,11/9/2014,0,11,58,2014-11
CS8217,8/11/2011,0,8,74,2011-08
CS7468,8/13/2011,0,8,28,2011-08
CS8451,8/16/2012,0,8,60,2012-08
CS8612,1/3/2014,0,1,32,2014-01
CS7163,5/14/2013,0,5,37,2013-05
CS8997,8/11/2011,0,8,43,2011-08
CS7942,12/17/2014,0,12,25,2014-12
CS8557,8/14/2013,0,8,55,2013-08
CS8855,7/18/2014,1,7,63,2014-07
CS7695,5/17/2013,0,5,60,2013-05
CS7120,6/23/2011,0,6,50,2011-06
CS8606,2/15/2013,0,2,70,2013-02
CS8709,3/7/2015,0,3,36,2015-03
CS7739,1/11/2015,0,1,40,2015-01
CS7912,12/7/2013,0,12,52,2013-12
CS8890,12/27/2011,0,12,77,2011-12
CS7877,8/11/2011,0,8,38,2011-08
CS8637,12/18/2012,0,12,54,2012-12
CS7818,11/12/2014,0,11,24,2014-11
CS7218,1/2/2013,0,1,25,2013-01
CS8151,12/2/2011,0,12,79,2011-12
CS8869,11/24/2011,0,11,22,2011-11
CS7186,6/7/2012,0,6,62,2012-06
CS7501,2/1/2013,0,2,16,2013-02
CS7776,10/1/2011,0,10,54,2011-10
CS7592,8/1/2011,0,8,64,2011-08
CS8588,3/22/2014,0,3,39,2014-03
CS7549,12/6/2013,0,12,40,2013-12
CS8294,5/14/2013,0,5,32,2013-05
CS8418,1/23/2014,0,1,17,2014-01
CS8424,1/9/2014,0,1,31,2014-01
CS7896,12/17/2012,0,12,54,2012-12
CS7306,7/25/2012,0,7,39,2012-07
CS7375,12/27/2011,0,12,69,2011-12
CS8520,8/15/2012,0,8,20,2012-08
CS8092,10/20/2012,0,10,75,2012-10
CS8696,8/7/2013,0,8,25,2013-08
CS7757,5/11/2012,0,5,25,2012-05
CS7507,1/9/2012,0,1,33,2012-01
CS8388,11/17/2011,0,11,77,2011-11
CS8364,1/20/2015,0,1,25,2015-01
CS7509,3/21/2014,1,3,79,2014-03
CS7650,9/19/2013,0,9,79,2013-09
CS7337,5/25/2014,0,5,15,2014-05
CS7557,9/15/2012,0,9,44,2012-09
CS8325,10/25/2013,0,10,27,2013-10
CS7515,3/18/2014,0,3,23,2014-03
CS7324,5/4/2014,0,5,43,2014-05
CS7743,4/29/2012,0,4,16,2012-04
CS8854,7/22/2013,0,7,76,2013-07
CS7857,3/9/2015,0,3,45,2015-03
CS8778,8/19/2012,0,8,14,2012-08
CS7152,10/10/2014,0,10,19,2014-10
CS7463,6/1/2011,0,6,48,2011-06
CS7621,8/28/2012,0,8,74,2012-08
CS8283,9/25/2012,0,9,10,2012-09
CS7232,5/1/2014,0,5,39,2014-05
CS8312,9/23/2014,0,9,49,2014-09
CS7198,3/15/2013,0,3,75,2013-03
CS8465,10/4/2013,0,10,43,2013-10
CS8165,5/24/2011,0,5,74,2011-05
CS8821,4/21/2014,0,4,21,2014-04
CS7352,7/12/2013,0,7,17,2013-07
CS8727,10/31/2014,0,10,75,2014-10
CS7168,9/4/2014,0,9,62,2014-09
CS7717,4/25/2014,0,4,41,2014-04
CS7191,1/9/2015,0,1,67,2015-01
CS7154,9/2/2014,0,9,50,2014-09
CS8774,11/25/2012,0,11,26,2012-11
CS8368,6/12/2014,0,6,15,2014-06
CS8056,2/14/2013,0,2,13,2013-02
CS8555,5/15/2014,0,5,46,2014-05
CS8814,5/12/2013,0,5,42,2013-05
CS7551,1/6/2014,0,1,12,2014-01
CS7194,1/1/2014,0,1,68,2014-01
CS7151,1/27/2015,0,1,28,2015-01
CS8434,2/5/2015,0,2,26,2015-02
CS8129,2/21/2015,0,2,72,2015-02
CS8986,5/2/2012,0,5,14,2012-05
CS7453,6/15/2013,0,6,39,2013-06
CS8130,12/21/2012,0,12,33,2012-12
CS7551,5/25/2013,0,5,66,2013-05
CS7570,9/18/2011,0,9,63,2011-09
CS8373,10/13/2014,0,10,59,2014-10
CS7574,9/27/2014,0,9,14,2014-09
CS8341,10/26/2013,0,10,69,2013-10
CS7328,3/6/2012,0,3,64,2012-03
CS8366,5/15/2014,0,5,62,2014-05
CS8231,8/22/2011,0,8,53,2011-08
CS7802,2/15/2015,0,2,54,2015-02
CS7276,2/28/2013,0,2,45,2013-02
CS7722,5/17/2011,0,5,70,2011-05
CS8128,11/25/2012,0,11,36,2012-11
CS8250,3/4/2012,0,3,59,2012-03
CS8054,7/17/2011,0,7,63,2011-07
CS7901,10/1/2014,0,10,71,2014-10
CS7296,3/4/2015,0,3,58,2015-03
CS8798,10/28/2014,0,10,48,2014-10
CS7652,1/13/2012,0,1,34,2012-01
CS8012,9/4/2013,0,9,32,2013-09
CS8556,1/2/2014,0,1,29,2014-01
CS8300,6/28/2014,0,6,28,2014-06
CS7429,8/8/2011,0,8,34,2011-08
CS8751,10/6/2011,0,10,43,2011-10
CS8648,11/18/2011,0,11,15,2011-11
CS8109,11/12/2013,0,11,72,2013-11
CS8493,11/10/2013,0,11,27,2013-11
CS7987,4/3/2012,0,4,68,2012-04
CS8338,10/19/2011,0,10,14,2011-10
CS8901,6/25/2012,0,6,52,2012-06
CS8480,10/4/2012,0,10,15,2012-10
CS8600,9/13/2013,0,9,37,2013-09
CS7542,11/23/2011,0,11,39,2011-11
CS7739,1/27/2015,0,1,67,2015-01
CS7860,11/29/2014,0,11,61,2014-11
CS7865,7/7/2011,0,7,47,2011-07
CS8884,6/3/2014,0,6,16,2014-06
CS7806,11/25/2014,0,11,48,2014-11
CS7924,2/14/2015,0,2,73,2015-02
CS8894,10/21/2012,0,10,18,2012-10
CS8796,8/7/2012,0,8,22,2012-08
CS7392,8/11/2013,0,8,11,2013-08
CS8059,3/8/2013,0,3,52,2013-03
CS8164,2/1/2013,0,2,57,2013-02
CS7473,11/3/2012,0,11,63,2012-11
CS7324,6/6/2014,0,6,61,2014-06
CS8198,3/25/2013,0,3,42,2013-03
CS7691,5/19/2011,0,5,47,2011-05
CS7326,11/30/2012,0,11,63,2012-11
CS7419,8/23/2014,0,8,62,2014-08
CS7833,9/15/2011,0,9,65,2011-09
CS7754,2/10/2012,0,2,50,2012-02
CS8956,3/9/2013,0,3,49,2013-03
CS8640,2/8/2012,0,2,57,2012-02
CS8577,7/17/2014,0,7,33,2014-07
CS7242,11/29/2012,0,11,63,2012-11
CS8801,9/21/2013,0,9,41,2013-09
CS7466,7/21/2012,0,7,78,2012-07
CS7769,3/4/2013,0,3,20,2013-03
CS8322,2/10/2015,0,2,25,2015-02
CS8068,4/16/2014,0,4,32,2014-04
CS7908,12/1/2014,0,12,51,2014-12
CS7761,2/6/2014,0,2,53,2014-02
CS8588,12/11/2014,0,12,54,2014-12
CS8738,11/23/2014,0,11,31,2014-11
CS8432,7/29/2014,0,7,18,2014-07
CS7604,12/22/2011,0,12,43,2011-12
CS7558,7/3/2012,0,7,19,2012-07
CS7263,1/28/2014,0,1,22,2014-01
CS8089,4/6/2013,0,4,73,2013-04
CS8187,8/17/2012,0,8,63,2012-08
CS8650,9/25/2012,0,9,30,2012-09
CS8174,12/11/2014,0,12,16,2014-12
CS8182,9/16/2011,0,9,29,2011-09
CS8337,7/24/2013,0,7,72,2013-07
CS7605,11/17/2013,0,11,61,2013-11
CS7841,2/12/2012,0,2,33,2012-02
CS7929,9/26/2011,0,9,25,2011-09
CS8231,6/23/2012,0,6,53,2012-06
CS8285,9/29/2011,0,9,33,2011-09
CS8468,11/14/2012,0,11,51,2012-11
CS8745,6/23/2013,0,6,77,2013-06
CS8613,7/27/2011,0,7,22,2011-07
CS7470,2/10/2013,0,2,11,2013-02
CS8229,2/17/2015,0,2,53,2015-02
CS7802,2/2/2013,0,2,39,2013-02
CS8138,5/3/2012,0,5,36,2012-05
CS8873,2/17/2015,0,2,73,2015-02
CS8341,2/16/2015,0,2,47,2015-02
CS8940,12/22/2012,0,12,54,2012-12
CS7551,11/1/2011,0,11,54,2011-11
CS7401,1/12/2014,0,1,31,2014-01
CS8956,4/23/2013,0,4,57,2013-04
CS7114,8/17/2011,0,8,65,2011-08
CS7927,7/16/2012,0,7,19,2012-07
CS7843,11/25/2013,0,11,69,2013-11
CS7577,7/4/2012,0,7,19,2012-07
CS7555,11/21/2013,0,11,20,2013-11
CS7736,9/15/2012,0,9,39,2012-09
CS8842,9/17/2011,0,9,34,2011-09
CS7967,2/11/2013,0,2,48,2013-02
CS7880,12/21/2011,0,12,30,2011-12
CS7272,4/27/2013,0,4,42,2013-04
CS7577,12/14/2014,0,12,76,2014-12
CS7917,4/4/2013,0,4,44,2013-04
CS7399,6/10/2014,0,6,30,2014-06
CS8355,12/28/2013,0,12,59,2013-12
CS8563,7/28/2012,0,7,79,2012-07
CS8208,2/2/2015,0,2,15,2015-02
CS7699,6/14/2014,0,6,43,2014-06
CS7354,7/16/2012,0,7,63,2012-07
CS8452,2/1/2012,0,2,15,2012-02
CS7870,4/24/2014,0,4,67,2014-04
CS7841,9/4/2013,0,9,24,2013-09
CS7159,1/16/2015,0,1,73,2015-01
CS7273,12/11/2013,0,12,41,2013-12
CS7887,3/21/2014,0,3,63,2014-03
CS8930,4/18/2014,0,4,29,2014-04
CS7365,11/19/2014,0,11,74,2014-11
CS8237,7/9/2013,0,7,55,2013-07
CS7409,10/11/2011,0,10,33,2011-10
CS8100,9/9/2011,0,9,15,2011-09
CS7676,1/3/2013,0,1,44,2013-01
CS8935,6/20/2012,0,6,61,2012-06
CS7291,9/11/2013,0,9,68,2013-09
CS7334,1/9/2013,0,1,58,2013-01
CS7511,8/14/2012,0,8,77,2012-08
CS7587,6/25/2013,0,6,32,2013-06
CS8584,10/9/2011,0,10,45,2011-10
CS8800,3/10/2013,0,3,45,2013-03
CS7544,12/15/2013,0,12,78,2013-12
CS8582,7/28/2012,0,7,67,2012-07
CS7469,11/28/2013,0,11,38,2013-11
CS7601,7/28/2014,0,7,29,2014-07
CS7323,6/13/2012,0,6,27,2012-06
CS8891,1/19/2015,0,1,26,2015-01
CS7212,4/6/2014,0,4,16,2014-04
CS7844,8/21/2014,0,8,28,2014-08
CS7544,10/8/2012,0,10,19,2012-10
CS8507,1/6/2013,0,1,64,2013-01
CS8603,1/12/2015,0,1,28,2015-01
CS8936,6/17/2014,0,6,58,2014-06
CS8189,7/30/2011,0,7,23,2011-07
CS7197,12/18/2011,0,12,20,2011-12
CS8459,4/30/2014,1,4,31,2014-04
CS8966,1/7/2014,0,1,65,2014-01
CS7859,11/16/2012,0,11,75,2012-11
CS8399,12/22/2013,0,12,78,2013-12
CS7187,2/22/2015,0,2,73,2015-02
CS8587,9/15/2012,0,9,10,2012-09
CS7216,10/21/2012,0,10,72,2012-10
CS8339,11/5/2012,0,11,22,2012-11
CS7138,1/26/2013,0,1,33,2013-01
CS8514,9/8/2014,0,9,57,2014-09
CS7662,7/2/2012,0,7,32,2012-07
CS8750,7/16/2012,0,7,66,2012-07
CS7284,2/14/2012,0,2,26,2012-02
CS7641,9/2/2012,0,9,62,2012-09
CS8864,9/22/2012,0,9,70,2012-09
CS8133,12/31/2013,0,12,27,2013-12
CS7858,12/6/2012,0,12,55,2012-12
CS8786,8/31/2013,0,8,72,2013-08
CS7397,11/7/2013,0,11,60,2013-11
CS8154,1/15/2012,0,1,25,2012-01
CS8497,8/19/2013,0,8,17,2013-08
CS8213,4/20/2013,0,4,12,2013-04
CS8117,5/22/2012,0,5,41,2012-05
CS7656,4/24/2014,0,4,35,2014-04
CS7902,7/19/2013,0,7,60,2013-07
CS7908,11/21/2011,0,11,23,2011-11
CS8784,9/1/2013,0,9,57,2013-09
CS7330,7/24/2013,0,7,48,2013-07
CS8607,7/15/2011,0,7,32,2011-07
CS7484,11/18/2012,0,11,20,2012-11
CS8948,8/22/2012,0,8,20,2012-08
CS7445,10/28/2012,0,10,33,2012-10
CS8330,5/16/2013,0,5,78,2013-05
CS7846,9/19/2013,1,9,67,2013-09
CS8968,10/1/2012,0,10,20,2012-10
CS7236,5/20/2011,0,5,41,2011-05
CS8545,11/12/2013,0,11,78,2013-11
CS7129,6/9/2012,0,6,62,2012-06
CS7404,2/12/2012,0,2,13,2012-02
CS7779,12/30/2013,0,12,53,2013-12
CS7258,8/14/2013,0,8,28,2013-08
CS7669,8/16/2013,0,8,32,2013-08
CS7897,4/25/2014,0,4,72,2014-04
CS7205,6/18/2012,0,6,71,2012-06
CS7872,1/7/2012,0,1,36,2012-01
CS7899,7/10/2011,0,7,20,2011-07
CS8345,1/31/2013,0,1,52,2013-01
CS8700,8/2/2013,0,8,40,2013-08
CS8948,10/24/2012,0,10,69,2012-10
CS8113,8/23/2013,0,8,14,2013-08
CS7284,3/17/2013,0,3,37,2013-03
CS8663,4/23/2013,0,4,68,2013-04
CS7785,12/20/2013,0,12,19,2013-12
CS8366,3/19/2013,0,3,65,2013-03
CS8104,7/23/2013,1,7,66,2013-07
CS8089,4/6/2014,0,4,24,2014-04
CS8942,9/15/2011,0,9,11,2011-09
CS8113,2/7/2014,0,2,61,2014-02
CS8782,3/19/2012,0,3,19,2012-03
CS8046,10/9/2013,0,10,75,2013-10
CS7273,2/17/2015,0,2,55,2015-02
CS7559,3/2/2015,0,3,50,2015-03
CS7846,2/6/2012,1,2,37,2012-02
CS7127,9/3/2013,0,9,20,2013-09
CS8737,4/7/2012,0,4,77,2012-04
CS8664,8/30/2012,0,8,72,2012-08
CS7921,5/29/2013,0,5,48,2013-05
CS7369,3/5/2014,0,3,69,2014-03
CS7379,3/22/2013,0,3,47,2013-03
CS8359,9/21/2013,0,9,33,2013-09
CS7704,5/7/2014,0,5,40,2014-05
CS7947,1/23/2014,0,1,32,2014-01
CS8800,1/4/2013,0,1,65,2013-01
CS7483,12/4/2012,0,12,39,2012-12
CS8713,4/25/2012,0,4,69,2012-04
CS8687,7/27/2012,0,7,57,2012-07
CS8223,10/16/2012,0,10,70,2012-10
CS7307,12/27/2012,0,12,14,2012-12
CS7841,3/3/2015,0,3,63,2015-03
CS7844,12/25/2011,0,12,71,2011-12
CS8552,1/8/2012,0,1,13,2012-01
CS7136,5/31/2012,0,5,59,2012-05
CS8661,5/6/2013,0,5,73,2013-05
CS7545,12/21/2013,0,12,63,2013-12
CS8884,8/10/2013,0,8,21,2013-08
CS7422,3/11/2015,0,3,63,2015-03
CS8732,6/2/2011,0,6,27,2011-06
CS8643,11/8/2013,0,11,11,2013-11
CS8272,9/23/2011,0,9,62,2011-09
CS7329,10/18/2012,0,10,79,2012-10
CS8918,4/24/2013,0,4,33,2013-04
CS7501,9/28/2014,0,9,13,2014-09
CS8734,5/5/2012,0,5,59,2012-05
CS8657,7/11/2014,0,7,66,2014-07
CS7959,12/13/2011,0,12,65,2011-12
CS7660,12/14/2011,0,12,45,2011-12
CS7400,6/16/2014,0,6,61,2014-06
CS7910,1/1/2015,0,1,56,2015-01
CS7363,1/10/2013,0,1,23,2013-01
CS7928,3/2/2013,0,3,15,2013-03
CS7591,11/14/2011,0,11,37,2011-11
CS8167,9/18/2011,1,9,22,2011-09
CS8252,6/3/2011,0,6,71,2011-06
CS8785,10/26/2011,0,10,43,2011-10
CS7887,7/14/2012,0,7,17,2012-07
CS7795,4/24/2013,0,4,49,2013-04
CS8085,4/27/2014,0,4,27,2014-04
CS8029,4/14/2013,0,4,50,2013-04
CS7993,4/24/2012,0,4,50,2012-04
CS8453,4/28/2013,0,4,77,2013-04
CS8707,4/22/2012,0,4,38,2012-04
CS8649,11/30/2014,0,11,69,2014-11
CS7228,12/1/2011,0,12,27,2011-12
CS7228,6/19/2012,0,6,79,2012-06
CS7794,2/23/2015,0,2,28,2015-02
CS8902,11/27/2014,0,11,31,2014-11
CS8778,12/17/2012,0,12,68,2012-12
CS7234,9/20/2014,0,9,40,2014-09
CS7612,2/25/2015,0,2,10,2015-02
CS8401,5/2/2014,0,5,35,2014-05
CS7397,3/24/2012,0,3,58,2012-03
CS8083,5/23/2011,0,5,24,2011-05
CS7457,6/24/2011,0,6,14,2011-06
CS7290,3/14/2013,0,3,64,2013-03
CS8524,7/29/2014,1,7,57,2014-07
CS8814,3/8/2012,0,3,72,2012-03
CS8266,1/24/2013,0,1,29,2013-01
CS8734,10/31/2012,0,10,58,2012-10
CS8370,8/22/2014,0,8,14,2014-08
CS8821,7/18/2014,0,7,53,2014-07
CS8785,12/8/2013,0,12,34,2013-12
CS7780,4/27/2014,0,4,67,2014-04
CS7506,8/21/2012,0,8,40,2012-08
CS7119,4/19/2014,0,4,20,2014-04
CS7404,4/5/2012,0,4,32,2012-04
CS7251,11/29/2013,0,11,36,2013-11
CS7929,9/10/2013,0,9,46,2013-09
CS8708,10/25/2012,0,10,44,2012-10
CS7869,4/12/2014,0,4,62,2014-04
CS8061,6/8/2011,0,6,31,2011-06
CS7988,3/7/2012,0,3,35,2012-03
CS8150,11/6/2013,0,11,30,2013-11
CS8280,2/24/2013,0,2,33,2013-02
CS7472,6/3/2011,0,6,17,2011-06
CS8714,10/14/2014,0,10,25,2014-10
CS8604,9/11/2013,0,9,64,2013-09
CS7920,11/22/2014,0,11,77,2014-11
CS7315,6/21/2013,0,6,61,2013-06
CS8492,1/20/2014,0,1,18,2014-01
CS8004,3/16/2013,0,3,51,2013-03
CS7435,1/3/2013,0,1,32,2013-01
CS7117,7/15/2013,0,7,22,2013-07
CS8115,7/9/2014,0,7,55,2014-07
CS8400,1/15/2013,0,1,28,2013-01
CS7928,12/6/2012,0,12,47,2012-12
CS7953,12/2/2013,0,12,20,2013-12
CS8427,6/16/2011,0,6,21,2011-06
CS8649,12/4/2013,0,12,47,2013-12
CS7463,8/28/2014,0,8,30,2014-08
CS8665,6/12/2014,0,6,32,2014-06
CS7501,2/24/2013,0,2,17,2013-02
CS8178,4/21/2012,0,4,57,2012-04
CS7384,2/5/2013,0,2,26,2013-02
CS7967,10/30/2011,0,10,20,2011-10
CS8030,10/26/2013,0,10,49,2013-10
CS8404,6/2/2011,0,6,55,2011-06
CS8454,4/28/2012,0,4,62,2012-04
CS7525,12/25/2013,0,12,25,2013-12
CS8696,1/23/2014,0,1,70,2014-01
CS8189,7/24/2013,0,7,55,2013-07
CS7458,8/14/2011,0,8,24,2011-08
CS8191,3/30/2012,0,3,27,2012-03
CS7609,3/4/2013,0,3,26,2013-03
CS7660,2/24/2015,0,2,33,2015-02
CS7773,5/27/2011,1,5,56,2011-05
CS8962,1/13/2014,0,1,55,2014-01
CS8544,10/23/2012,1,10,61,2012-10
CS8520,6/18/2012,0,6,59,2012-06
CS8635,2/22/2012,0,2,45,2012-02
CS7740,11/3/2013,0,11,40,2013-11
CS7216,7/24/2014,0,7,41,2014-07
CS8489,4/15/2012,0,4,79,2012-04
CS8296,3/18/2014,0,3,68,2014-03
CS8757,9/9/2012,0,9,39,2012-09
CS7733,7/26/2014,0,7,16,2014-07
CS7858,6/13/2012,0,6,77,2012-06
CS8244,7/12/2014,0,7,19,2014-07
CS7954,4/2/2012,0,4,43,2012-04
CS7854,12/13/2013,0,12,20,2013-12
CS7128,3/29/2014,0,3,25,2014-03
CS8212,8/3/2011,0,8,48,2011-08
CS7158,12/4/2014,0,12,25,2014-12
CS7720,12/7/2012,0,12,66,2012-12
CS7627,7/19/2014,0,7,35,2014-07
CS7806,1/24/2012,0,1,34,2012-01
CS8565,7/5/2013,0,7,22,2013-07
CS8635,11/29/2013,0,11,18,2013-11
CS7720,2/6/2015,0,2,49,2015-02
CS8817,7/23/2012,0,7,63,2012-07
CS7504,1/6/2013,0,1,50,2013-01
CS7776,7/24/2011,0,7,64,2011-07
CS7485,10/6/2014,0,10,68,2014-10
CS7237,4/24/2014,0,4,17,2014-04
CS8677,5/3/2014,0,5,47,2014-05
CS7355,5/7/2012,1,5,59,2012-05
CS8413,7/18/2013,0,7,73,2013-07
CS7886,11/4/2013,0,11,34,2013-11
CS8531,10/2/2013,0,10,19,2013-10
CS8179,6/11/2013,0,6,40,2013-06
CS8509,7/25/2012,0,7,63,2012-07
CS7339,5/15/2012,0,5,79,2012-05
CS7959,5/14/2014,0,5,26,2014-05
CS7529,10/7/2013,0,10,31,2013-10
CS8257,11/30/2014,0,11,57,2014-11
CS8095,8/7/2013,0,8,28,2013-08
CS8721,2/18/2014,0,2,50,2014-02
CS7114,8/24/2011,0,8,42,2011-08
CS8021,8/15/2013,0,8,74,2013-08
CS7298,12/21/2011,0,12,70,2011-12
CS8544,12/9/2013,1,12,39,2013-12
CS8004,11/27/2011,0,11,44,2011-11
CS7547,4/12/2012,0,4,57,2012-04
CS8789,1/11/2013,0,1,60,2013-01
CS8003,9/26/2011,0,9,40,2011-09
CS8577,10/4/2011,0,10,49,2011-10
CS8260,9/24/2014,0,9,37,2014-09
CS8700,11/22/2014,0,11,65,2014-11
CS7979,6/4/2011,0,6,56,2011-06
CS8075,5/23/2014,0,5,20,2014-05
CS8003,7/14/2012,0,7,26,2012-07
CS7312,8/24/2014,0,8,74,2014-08
CS8910,11/23/2011,0,11,35,2011-11
CS7230,12/21/2011,0,12,29,2011-12
CS7802,4/10/2014,0,4,37,2014-04
CS8080,7/14/2012,0,7,59,2012-07
CS8098,9/18/2011,0,9,22,2011-09
CS7391,11/6/2012,0,11,44,2012-11
CS8795,10/31/2012,0,10,64,2012-10
CS7858,6/27/2013,0,6,42,2013-06
CS8362,1/10/2015,0,1,30,2015-01
CS8716,4/2/2013,0,4,10,2013-04
CS8895,11/1/2011,0,11,69,2011-11
CS8093,9/1/2011,0,9,66,2011-09
CS8788,3/21/2013,0,3,23,2013-03
CS8089,12/30/2011,0,12,76,2011-12
CS8263,7/10/2012,0,7,17,2012-07
CS8034,8/18/2014,0,8,21,2014-08
CS7590,1/2/2014,0,1,53,2014-01
CS8680,4/26/2012,0,4,32,2012-04
CS8980,10/28/2012,0,10,40,2012-10
CS7197,10/7/2011,0,10,68,2011-10
CS8536,6/2/2012,0,6,42,2012-06
CS8030,11/18/2011,0,11,44,2011-11
CS8354,10/9/2011,0,10,35,2011-10
CS8314,6/20/2012,0,6,61,2012-06
CS7555,5/4/2014,0,5,22,2014-05
CS7433,11/8/2013,0,11,55,2013-11
CS7529,12/1/2012,0,12,72,2012-12
CS7988,1/21/2013,0,1,25,2013-01
CS7152,11/21/2013,0,11,25,2013-11
CS8393,3/9/2012,0,3,38,2012-03
CS8869,9/16/2013,0,9,22,2013-09
CS7580,9/7/2014,0,9,38,2014-09
CS8633,7/28/2011,0,7,35,2011-07
CS8228,11/22/2014,0,11,61,2014-11
CS7798,9/24/2013,0,9,39,2013-09
CS7260,12/8/2011,0,12,30,2011-12
CS7357,6/13/2014,0,6,43,2014-06
CS7600,8/23/2014,0,8,21,2014-08
CS8761,2/4/2015,0,2,34,2015-02
CS8916,7/7/2012,0,7,51,2012-07
CS8277,5/17/2012,0,5,49,2012-05
CS8639,7/26/2013,0,7,46,2013-07
CS8010,8/10/2011,0,8,66,2011-08
CS7750,5/21/2011,0,5,54,2011-05
CS8127,8/27/2013,0,8,13,2013-08
CS8804,1/8/2014,0,1,40,2014-01
CS7246,12/19/2012,0,12,13,2012-12
CS7821,8/21/2013,0,8,24,2013-08
CS7692,3/15/2015,0,3,68,2015-03
CS8837,12/4/2014,0,12,39,2014-12
CS8055,4/22/2014,0,4,46,2014-04
CS7327,3/17/2012,0,3,66,2012-03
CS7452,9/20/2012,0,9,48,2012-09
CS7354,8/12/2011,0,8,65,2011-08
CS8876,10/28/2013,0,10,78,2013-10
CS7313,8/29/2011,0,8,77,2011-08
CS7888,11/24/2013,1,11,60,2013-11
CS8174,9/21/2013,0,9,63,2013-09
CS7672,4/17/2013,0,4,67,2013-04
CS7336,5/22/2014,0,5,22,2014-05
CS7518,2/1/2013,0,2,37,2013-02
CS8330,5/27/2012,0,5,72,2012-05
CS8796,12/6/2012,0,12,22,2012-12
CS7477,5/2/2012,0,5,79,2012-05
CS8182,11/28/2013,0,11,23,2013-11
CS7364,4/6/2013,0,4,54,2013-04
CS7344,11/2/2013,0,11,78,2013-11
CS8601,1/29/2015,0,1,12,2015-01
CS8596,12/22/2014,0,12,73,2014-12
CS8210,12/22/2011,0,12,67,2011-12
CS8103,8/19/2012,0,8,54,2012-08
CS7995,4/1/2012,0,4,46,2012-04
CS7245,5/28/2011,0,5,49,2011-05
CS7140,5/21/2013,0,5,32,2013-05
CS7706,6/22/2013,0,6,26,2013-06
CS7724,8/21/2012,0,8,44,2012-08
CS8608,6/19/2011,0,6,35,2011-06
CS8964,11/30/2013,0,11,29,2013-11
CS8463,3/3/2015,0,3,71,2015-03
CS8661,4/23/2013,0,4,11,2013-04
CS8990,5/12/2013,0,5,49,2013-05
CS8356,11/20/2013,0,11,25,2013-11
CS8203,11/9/2014,0,11,10,2014-11
CS7279,9/3/2014,0,9,10,2014-09
CS7947,9/24/2012,0,9,54,2012-09
CS8127,3/5/2015,0,3,57,2015-03
CS7969,11/12/2011,0,11,70,2011-11
CS7800,7/12/2014,0,7,43,2014-07
CS8243,6/12/2012,0,6,29,2012-06
CS8694,6/17/2012,0,6,73,2012-06
CS8747,3/14/2012,0,3,64,2012-03
CS7802,2/1/2015,0,2,23,2015-02
CS8498,3/5/2014,0,3,25,2014-03
CS7319,8/7/2014,0,8,40,2014-08
CS7164,7/6/2013,0,7,48,2013-07
CS8508,9/10/2011,0,9,23,2011-09
CS8366,7/9/2013,0,7,38,2013-07
CS8854,12/25/2014,0,12,21,2014-12
CS8422,6/3/2012,0,6,26,2012-06
CS7841,9/8/2011,0,9,54,2011-09
CS7338,4/16/2014,0,4,24,2014-04
CS7540,12/9/2014,0,12,40,2014-12
CS7679,8/4/2012,0,8,56,2012-08
CS7788,12/18/2013,0,12,61,2013-12
CS7316,5/10/2012,0,5,54,2012-05
CS7290,11/3/2012,0,11,62,2012-11
CS7473,1/3/2013,0,1,38,2013-01
CS8371,4/25/2014,0,4,28,2014-04
CS7490,2/10/2015,0,2,62,2015-02
CS8299,7/8/2012,0,7,21,2012-07
CS8648,12/5/2011,0,12,43,2011-12
CS8477,2/17/2012,0,2,29,2012-02
CS8116,10/11/2011,0,10,22,2011-10
CS7613,7/10/2012,0,7,59,2012-07
CS7656,10/14/2014,0,10,50,2014-10
CS7427,12/29/2012,0,12,78,2012-12
CS8702,6/8/2014,0,6,20,2014-06
CS8583,1/24/2015,0,1,47,2015-01
